id,title,genres_list,director,cast_list,keywords_list,overview,popularity,vote_average,vote_count,weighted_rating,release_date,runtime
403,Driving Miss Daisy,"['Comedy', 'Drama']",Bruce Beresford,"['Morgan Freeman', 'Jessica Tandy', 'Dan Aykroyd', 'Patti LuPone', 'Esther Rolle']","['individual', 'black people', 'chauffeur', 'atlanta', 'widow', 'anti semitism', 'jewish', 'african american', 'car', 'old age']",The story of an old Jewish widow named Daisy Werthan and her relationship with her colored chauffeur Hoke. From an initial mere work relationship grew in 25 years a strong friendship between the two very different characters in a time when those types of relationships where shunned upon. Oscar winning tragic comedy with a star-studded cast and based on a play of the same name by Alfred Uhry.,19.585801,7.0,350,6.434717759182286,1989-12-13,99.0
29461,Soul Food,"['Comedy', 'Drama']","George Tillman, Jr.","['Vivica A. Fox', 'Nia Long', 'Michael Beach', 'Mekhi Phifer', 'Brandon Hammond']","['sister', 'family relationships', 'unity']","Traditional Sunday dinners at Mama Joe's (Irma P. Hall) turn sour when sisters Teri (Vanessa L. Williams), Bird (Nia Long) and Maxine (Vivica A. Fox) start bringing their problems to the dinner table in this ensemble comedy. When tragedy strikes, it's up to grandson Ahmad (Brandon Hammond) to pull the family together and put the soul back into the family's weekly gatherings. Michael Beach, Mekhi P",4.105363,6.6,19,6.110203722997847,1997-09-26,114.0
33542,Rumble in the Bronx,"['Crime', 'Action', 'Comedy', 'Thriller']",Stanley Tong,"['Jackie Chan', 'Anita Mui', 'Françoise Yip', 'Bill Tung', 'Marc Akerstream']","['new york', 'martial arts', 'supermarket', 'gang war', 'disabled child', 'gang', 'wedding', 'diamond', 'bronx', 'duringcreditsstinger']","Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. One of those petty thugs in the local gang stumbles into a criminal situation way over his head.",17.318839,6.5,240,6.212816362726807,1995-01-30,91.0
283708,Far from Men,"['Drama', 'War']",David Oelhoffen,"['Viggo Mortensen', 'Reda Kateb', 'Djemel Barek', 'Vincent Martin', 'Nicolas Giraud']","['fire', 'classroom', 'hostage', 'rain', 'horse', 'rifle', 'children', 'teacher', 'school', 'rural setting', 'school teacher', 'based on short story', 'algeria', 'journey', '1950s', 'algerian war', 'mountain']",A French teacher in a small Algerian village during the Algerian War forms an unexpected bond with a dissident who is ordered to be turned in to the authorities.,3.363973,6.6,43,6.129042041344085,2014-08-30,110.0
9388,Thank You for Smoking,"['Comedy', 'Drama']",Jason Reitman,"['Aaron Eckhart', 'Maria Bello', 'Cameron Bright', 'Adam Brody', 'Sam Elliott']","['father son relationship', 'capitalism', 'based on novel', 'smoking', 'lie', 'cigarette', 'research', 'law', 'health', 'marketing', 'politics', 'politician', 'tobacco', 'liar', 'dark comedy', 'cancer', 'independent film', 'money', 'morality', 'social satire', 'cigarette smoking', 'business', 'advertising', 'guilt', 'humiliation', 'lobby', 'bribe', 'corporation', 'lung cancer', 'lobbyist', 'tobacco industry', 'nicotine']","The chief spokesperson and lobbyist Nick Naylor is the Vice-President of the Academy of Tobacco Studies. He is talented in speaking and spins argument to defend the cigarette industry in the most difficult situations. His best friends are Polly Bailey that works in the Moderation Council in alcohol business, and Bobby Jay Bliss of the gun business own advisory group SAFETY. They frequently meet each other in a bar and they self-entitle the Mod Squad a.k.a. Merchants of Death, disputing which industry has killed more people. Nick's greatest enemy is Vermont's Senator Ortolan Finistirre, who defends in the Senate the use a skull and crossed bones in the cigarette packs. Nick's son Joey Naylor lives with his mother, and has the chance to know his father in a business trip. When the ambitious reporter Heather Holloway betrays Nick disclosing confidences he had in bed with her, his life turns upside-down. But Nick is good in what he does for the mortgage.",29.01153,7.1,664,6.630620268111413,2005-09-05,92.0
1691,Hostel: Part II,['Horror'],Eli Roth,"['Lauren German', 'Bijou Phillips', 'Heather Matarazzo', 'Richard Burgi', 'Roger Bart']","['prague', 'bratislava', 'castration', ""ladies' man"", 'student', 'torture', 'penis', 'torture porn']","Following a geographical tour of Slovakia, three young American women are lured into a hostel by a handsome young man who sells them to the twisted masters, ties them up and brings upon an unthinkable world of pain.",20.745052,5.6,453,5.877681077174766,2007-06-08,93.0
24684,An Education,"['Drama', 'Romance']",Lone Scherfig,"['Carey Mulligan', 'Olivia Williams', 'Peter Sarsgaard', 'Alfred Molina', 'Cara Seymour']","['adolescence', 'age difference', 'self-discovery', 'coming of age', 'love affair', 'youth', 'family', 'woman director', 'teaching the ways of the world', 'parents and children', 'love and romance', 'teenage life']","A coming-of-age story about a teenage girl in 1960s suburban London, and how her life changes with the arrival of a playboy nearly twice her age.",16.990308,6.8,409,6.38578003414011,2009-10-29,100.0
2610,Shopgirl,"['Comedy', 'Drama', 'Romance']",Anand Tucker,"['Steve Martin', 'Claire Danes', 'Jason Schwartzman', 'Bridgette Wilson', 'Frances Conroy']",['salesclerk'],"Mirabelle is a disenchanted salesgirl and aspiring artist who sells gloves and accessories at a department store. She has two men in her life: wealthy divorcée Ray Porter and struggling musician Jeremy. Mirabelle falls in love with the glamorous Ray, and her life takes a magical turn, but eventually she realizes that she must empower herself and make a choice between them.",4.820166,5.7,75,6.049119258839494,2005-10-21,104.0
11308,The Hotel New Hampshire,"['Comedy', 'Drama']",Tony Richardson,"['Rob Lowe', 'Jodie Foster', 'Paul McCrane', 'Beau Bridges', 'Seth Green']","['suicide', 'bomb', 'prostitute', 'rape', 'sex', 'hotel', 'based on novel', 'terrorist', 'fight', 'nudity', 'satire']",The film talks about a family that weathers all sorts of disasters and keeps going in spite of it all. It is noted for its wonderful assortment of oddball characters.,2.226412,5.8,26,6.081585228663441,1984-03-09,109.0
11022,Narc,"['Action', 'Crime', 'Drama', 'Thriller']",Joe Carnahan,"['Jason Patric', 'Ray Liotta', 'Chi McBride', 'Busta Rhymes', 'Lloyd Adams']","['assertion', 'investigation', 'internal affairs', 'narcotics cop']","An undercover narc dies, the investigation stalls, so the Detroit P.D. brings back Nick Tellis, fired 18-months ago when a stray bullet hits a pregnant woman. Tellis teams with Henry Oak, a friend of the dead narc and an aggressive cop constantly under the scrutiny of internal affairs. They follow leads and informants turn up dead.",8.526635,6.8,142,6.2328108351296105,2002-01-14,105.0
34341,Men with Brooms,['Comedy'],Paul Gross,"['Paul Gross', 'Molly Parker', 'Leslie Nielsen', 'Polly Shannon', 'Peter Outerbridge']",['sport'],"A witty and clever comedy that follows four longtime curling friends reunited by the last wishes of their recently deceased coach and set out to win the Golden Broom. Realising that the out of shape crew will be hard-pressed to win without a coach, Cutter swallows his pride and calls upon a retired curling champion - his estranged father. Now, these men with brooms, along with their new eccentric coach and Cutter's new romantic interest Amy, set off on a comedic journey which takes them from frozen lakes to huge arenas, searching for perfect stones, lost loves and second chances.",1.369528,4.5,7,6.075207880610049,2002-09-20,102.0
15365,Witless Protection,"['Action', 'Adventure', 'Comedy', 'Crime']",Charles Robert Carner,"['Larry the Cable Guy', 'Ivana Miličević', 'Jenny McCarthy', 'Yaphet Kotto', 'Peter Stormare']",[],The story centers on a small-town sheriff who witnesses what he believes is a kidnapping and rushes to rescue a woman. The kidnappers turn out to be FBI agents assigned to protect her and deliver her to a big Enron-type corruption trial in Chicago but are later found to be on the take and are villains who are bent on killing her,1.82184,4.0,26,6.004484734429503,2008-02-22,97.0
36046,The Work and the Glory,"['Drama', 'Romance']",Russell Holt,"['Sam Hennings', 'Brenda Strong', 'Eric Johnson', 'Alexander Carroll', 'Tiffany Dupont']",[],"When Benjamin Steed and Mary Ann Steed relocate their family to upstate New York in the early 1800's, they unwittingly settle in a town divided along religious lines. After their new hired help turns out to be at the center of the uproar, each member of the Steed family must come to terms with their own beliefs in the face of heavy persecution. Together they struggle to weather the raging controversy surrounding a young man named Joseph Smith.",0.571663,6.1,7,6.094255499657668,2004-11-24,110.0
12569,Extract,['Comedy'],Mike Judge,"['Jason Bateman', 'Mila Kunis', 'Kristen Wiig', 'Ben Affleck', 'J.K. Simmons']","['infidelity', 'con man', 'thief', 'independent film', 'business', 'manufacturing', 'industrial accident', 'duringcreditsstinger', 'sexless marriage', 'misfortune']","The owner of a factory that produces flavor extracts, Joel Reynold seems to have it all, but really doesn't. What's missing is sexual attention from his wife, Suzie. Joel hatches a convoluted plan to get Suzie to cheat on him, thereby clearing the way for Joel to have an affair with Cindy, an employee. But what Joel doesn't know is that Cindy is a sociopathic con artist, and a freak workplace accident clears the way for her to ruin Joel forever.",14.652342,5.7,192,5.996277145923297,2009-09-03,92.0
24356,Masked and Anonymous,"['Drama', 'Music']",Larry Charles,"['Bob Dylan', 'Jeff Bridges', 'Penélope Cruz', 'John Goodman', 'Jessica Lange']","['journalist', 'musical', 'concert', 'independent film']","Amidst unrest, organizers put on a benefit concert.",1.71729,5.2,13,6.074616555216681,2003-08-08,112.0
55903,Betty Fisher and Other Stories,"['Drama', 'Thriller', 'Crime', 'Foreign']",Claude Miller,"['Sandrine Kiberlain', 'Nicole Garcia', 'Mathilde Seigner', 'Luck Mervil', 'Stéphane Freiss']",[],"Grieving after the death of her young son Joseph, novelist Betty Fisher enters a dark depression. Hoping to bring her out of it, her mother Margot arranges to kidnap another child, Jose, to replace the son Betty lost. Although she knows it's wrong, Betty accepts Jose as her new son. Meanwhile, Jose's mother Carole is looking for her son with the help of her boyfriend Francois and some of his criminal cohorts.",0.024186,7.0,3,6.098839441436144,2001-09-01,103.0
2577,Code 46,"['Drama', 'Romance', 'Science Fiction', 'Thriller']",Michael Winterbottom,"['Tim Robbins', 'Samantha Morton', 'Nabil Elouahabi', 'Om Puri', 'Emil Marwa']","['seattle', 'shanghai', 'future', 'insurance salesman', 'dystopia']","A futuristic 'Brief Encounter', a love story in which the romance is doomed by genetic incompatibility.",8.859657,6.2,116,6.111796605163139,2003-09-02,92.0
103903,Outside Bet,['Comedy'],Sacha Bennett,"['Bob Hoskins', 'Jenny Agutter', 'Phil Davis', 'Vincent Regan', 'Calum MacNab']",['racehorse'],A group of print workers in 1980s London club together to buy a race horse.,0.086731,5.8,2,6.093177073411164,2012-04-27,101.0
73873,Albert Nobbs,['Drama'],Rodrigo García,"['Glenn Close', 'Mia Wasikowska', 'Aaron Taylor-Johnson', 'Pauline Collins', 'Brendan Gleeson']","['butler', 'dublin', 'maid']","Albert Nobbs struggles to survive in late 19th century Ireland, where women aren't encouraged to be independent. Posing as a man, so she can work as a butler in Dublin's most posh hotel, Albert meets a handsome painter and looks to escape the lie she has been living.",7.802245,6.2,132,6.113775923981358,2011-12-21,113.0
312113,Black November,"['Drama', 'Action', 'Crime']",Jeta Amata,"['Razaaq Adoti', 'Sarah Wayne Callies', 'Mickey Rourke', 'Kim Basinger', 'Anne Heche']",[],"A volatile, oil-rich Nigerian community wages war against their corrupt government and a multi-national oil corporation to protect their land from being destroyed by excessive drilling and spills.  To seek justice, a rebel organization kidnaps an American oil executive and demands that his corporation end the destruction and pollution.  Inspired by true events, Black November is the gripping story of how a community rises up and takes drastic measures to make sure their voices are heard.",1.589693,6.4,4,6.096277322732835,2012-12-07,95.0
14165,Ta Ra Rum Pum,"['Family', 'Comedy', 'Romance']",Siddharth Anand,"['Saif Ali Khan', 'Rani Mukerji', 'Angelina Idnani', 'Angelina Idnani', 'Master Ali Haji']","['new york', 'from rags to riches', 'family relationships', 'bollywood', 'racer', 'starvation']","A poor New York resident, who is of Indian origin, dreams of becoming a fast car race driver. He endeavors, and his efforts are rewarded when he selected by a little-known group called 'RACING SADDLES'. He joins them and soon becomes their ace race driver. This man, whose name is Rajveer, then meets with a rich American woman, also of Indian origin, whose name is Radhika.  Both fall in love with each other. They cannot get married, because Radhika's family hates Rajveer mainly because he is very poor. But Radhika is very stubborn, so she marries him. She loses all her rights to her family's wealth. They get married and become parents of two children. They also become very rich. Then Rajveer has an accident which changes their lives forever. They get into debt and stand to lose everything. Will Radhika be forced to return back to her family?",0.553752,6.0,13,6.092124972725099,2007-04-27,156.0
